dataset_id,title,organization,dataset_source,license_title,tags,formats,notes_snippet
a5cba129-3b32-42f7-85a2-09331962593a,Malawi - Millenium development goals,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;sustainable development goals-sdg,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-malawi"">consolidated country dataset</a> on HDX."
33f3ad3d-5620-4cd2-8591-d18cceb61453,"United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps (Nyarugusu, Nduta and Mtendeli) - October 2019",UNHCR - The UN Refugee Agency,UNHCR,Other,health;needs assessment;nutrition;water sanitation and hygiene-wash,pdf;web app,"The UNHCR standardized expanded nutrition surveys (SENS) were conducted in the three refugee camps located in Kigoma region, the western part of Tanzania. The region has been receiving waves of refugees usually fleeing their countries particularly Burundi and the Republic Democratic of Congo (DRC) for decades now. During the surveys, Kigoma region …"
9be5fd12-dc0b-410f-b2eb-4cf41f378cb6,Belgium - Gender,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),gender;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-belgium"">consolidated country dataset</a> on HDX. Gender equality is a core development objective in its own right. It is also smart development policy and sound busin…"
43cb1e7c-25c7-4081-b360-b3bf25379330,Jordan - Aid Effectiveness,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),aid effectiveness;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-jordan"">consolidated country dataset</a> on HDX. Aid effectiveness is the impact that aid has in reducing poverty and inequality, increasing growth, building capacity,…"
677d9cb1-dd0c-4849-bd7f-ee50302a63cc,"Satellite detected water extents in Charsadda, Nowshera and Peshawar Districts, Khyber Pakhtunkhwa Province, Pakistan as of 20 August 2025",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp;xlsx,"<strong>UNOSAT code: FL20250818PAK</strong> This map illustrates the satellite detected water extent in Charsadda, Nowshera and Peshawar Districts, Khyber Pakhtunkhwa Province, Pakistan as observed from a Sentinel-2 satellite image acquired on 20 August 2025 at 13:35 local time (08:35 UTC). Within the analyzed area of approximately 1,800 km², about…"
ab47552d-3a6c-4d13-952e-0d787df28b14,IRC Ethiopia ECHO Funded Emergency Responses 31 October 2018 Update,International Rescue Committee Ethiopia,International Rescue Committee Ethiopia,Creative Commons Attribution International (CC BY),geodata;humanitarian response plan-hrp,shp,"IRC’s GIS unit created this database to allow for a more sustained approach to producing relevant mapping products and geospatial analysis for regions undergoing emergencies, and will fill gaps in information sharing and management between OFDA, IRC, and other implementing partners during emergency response. IRC’s GIS services provide OFDA/Ethiopia…"
5ca489b2-0649-458b-be08-bc1164c1c6d9,Czech Republic - Education,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),education;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-czech-republic"">consolidated country dataset</a> on HDX. Education is one of the most powerful instruments for reducing poverty and inequality and lays a foundation fo…"
1c845573-2bba-4a1f-b6e1-3cb69fda5299,Afghanistan - Who does What Where (April to June 2021),OCHA Afghanistan,Multiple sources and partner organisations,Creative Commons Attribution International (CC BY),operational capacity;operational presence;who is doing what and where-3w-4w-5w,csv;xlsx,"The Who does What Where (3W) is a core humanitarian coordination dataset. It is critical to know where humanitarian organizations are working, what they are doing and their capability in order to identify gaps, avoid duplication of efforts, and plan for future humanitarian response (if needed). The data includes a list of humanitarian organizations…"
a3c01ede-f3c4-4cb9-b936-0fca62868456,Population living in low elevation coastal zones (0-10m and 0-20m above sea level),Pacific Community,SPC,Other,population,csv,Proportion of population in Pacific Island Countries and Territories (PICTs) living in Low Elevation Coastal Zones (LECZ) of 0-10 and 0-20 meters above sea level. LECZ were delineated using the bathub method overlaid on the Advanced Land Observing Satellite (ALOS) Global Digital Surface Model (AW3D30). Populations within the LECZs were estimated us…
cc7ae5f4-4f2d-4658-a65d-0f4f6dd33654,Malawi Near Term Projection  FEWS NET Acute Food Insecurity Classifications Geographic Data for 2016,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,The FEWS NET Data Warehouse is <strong>currently unavailable</strong>. Datasets on HDX that refer to the Data Warehouse have been archived. Malawi Near Term Projection FEWS NET Acute Food Insecurity Classifications Geographic data for 2016
2488adee-233e-4b65-b975-657d9d0e4264,Mongolia - Roads Network,OCHA Regional Office for Asia and the Pacific (ROAP),"Mongolia Agency of Land Affairs, Construction, Geodesy, and Cartography",Other,facilities-infrastructure;geodata;transportation,shp,This dataset represents the roads of Mongolia.
132c64c2-53e6-4e45-8364-35bf4e22987f,Sudan Displacement Data - Registration [IOM DTM],International Organization for Migration (IOM),International Organization for Migration (IOM),Other,displacement;hxl;internally displaced persons-idp;migration,xlsx,"This dataset reflects the aggregation of the registration exercises conducted in Sudan since 2010, contains IDPs, households and Returnees by age and sex. All DTM registration and assessment exercises were jointly conducted in collaboration with Humanitarian Aid Commission (HAC)."
f25cf659-8983-45c8-82bc-a61c2bc978be,Kyrgyzstan - Food Security and Nutrition Indicators,Food and Agriculture Organization (FAO) of the United Nations,FAOSTAT,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food security;hxl;indicators;nutrition,csv,"Food Security and Nutrition Indicators for Kyrgyzstan. Contains data from the FAOSTAT <a href=""https://fenixservices.fao.org/faostat/static/bulkdownloads/datasets_E.json"">bulk data service</a>."
c8c31d13-7e5c-4c22-b26c-7c1eeb374a33,El Salvador - Work of InterAction Members,InterAction (inactive),InterAction,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),agriculture-livestock;conflict-violence;covid-19;disaster risk reduction-drr;economics;environment;food security;human rights;hxl;peacekeeping;protection;survey,csv,"InterAction is an alliance of international NGOs, all working to make the world a more peaceful, just, and prosperous place. NGO Aid Map highlights the work of InterAction Member NGOs around the globe."
05e15271-8c64-4569-a0a5-4991a64c0b52,Cameroon - Urban transport,"United Nations Human Settlements Programmes, Data and Analytics Section",UNHabitat,Open Data Commons Public Domain Dedication and License (PDDL),sustainable development goals-sdg;urban,csv;xlsx,Estimated share of urban population who can access a public transport stop within a walking distance of 500 meters (for low capacity public transport systems) and/or 1000 meters (for high capacity public transport systems) along the street network.
22dc8b4e-f50a-4cb6-9421-ebc992f57a61,Syria Cultural Sites,U.S. Department of State - Humanitarian Information Unit (inactive),U.S. Department of State,Public Domain / No restrictions (CC0),education;education facilities-schools;geodata,geojson;kml;shp;xml,"The Syria Cultural Sites dataset contains geographic location (point geometry), name, type, and area name of over 1000 cultural heritage sites and museums in Syria compiled by the Cultural Heritage Center, Bureau of Educational and Cultural Affairs, U.S. Department of State (<a href=""http://eca.state.gov/cultural-heritage-center"">http://eca.state.g…"
5782a8cb-4852-4972-9e50-41eb3026a1a2,Isle of Man - Social Development,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-isle-of-man"">consolidated country dataset</a> on HDX. Data here cover child labor, gender issues, refugees, and asylum seekers. Children in many countries work long ho…"
3d82f4d8-8b41-4a76-83cd-765a1b020c90,Cabo Verde - Current IATI Aid Activities,International Aid Transparency Initiative,Various IATI reporting organisations,Other,funding;hxl;who is doing what and where-3w-4w-5w,csv,"List of active aid activities shared via the International Aid Transparency Initiative (IATI). Includes both humanitarian and development activities. More information on each activity (including financial data) is available from <a href=""http://www.d-portal.org"">http://www.d-portal.org</a>"
9640a60d-00d4-4c1f-8652-26fe98eb033c,Gambia - GCF Funded Activities,Green Climate Fund,Multiple sources,Creative Commons Attribution International (CC BY),climate-weather;funding,csv,"This dataset provides a list of climate funded activities showing the modality, project, name of entity, countries funded, the sector, theme, project size, ESS Category and FA financing."
b44f7341-f90a-4e55-9e01-03a67a580059,Venezuela BD - Resultados Evaluación de Necesidades 2023,OCHA Venezuela,OCHA Venezuela,,needs assessment,,This data shows all the answers of the Needs Assessments of Venezuela in 2023
b278c4fc-0b0e-48a7-9698-4c6c447f8f01,Iraq - Subnational Population Statistics,UNFPA,Central Statistical Organization Iraq,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),baseline population,csv;pdf;xlsx,"Iraq administrative level 0-1 sex and age disaggregated 2021 projected population statistics REFERENCE YEAR: 2021 These tables are suitable for database or GIS joins to the <a href=""https://data.humdata.org/dataset/cod-ab-irq"">Iraq - Subnational Administrative Boundaries</a> using the ADM0 and ADM1_PCODE fields."
